0.100000	0.099833	0.000000
0.150000	0.149392	0.000046
0.200000	0.198669	0.000000
0.250000	0.247416	0.000012
0.300000	0.295520	0.000000
0.350000	0.342894	0.000004
0.400000	0.389418	0.000000
0.450000	0.434967	0.000001
0.500000	0.479426	0.000000
0.550000	0.522685	0.000002
0.600000	0.564642	0.000000
0.650000	0.605194	0.000007
0.700000	0.644218	0.000000
0.750000	0.681611	0.000028
0.800000	0.717356	0.000000
0.850000	0.751384	0.000103
0.900000	0.783327	0.000000
0.950000	0.813030	0.000385
